audit,strategy,model,protected_attribute,metric,value,ci_low,ci_high,p_value,significant,n_disadvantaged,n_advantaged,small_sample_warning,note
german_credit_lending,unawareness_proxy_removal,logistic_regression,age,equalized_odds_diff,-0.08538011695906433,-0.22926900584795318,0.056140350877193046,0.2205,False,45,95,False,driven_by_tpr_gap
german_credit_lending,unawareness_proxy_removal,logistic_regression,age,predictive_parity_diff,-0.07417582417582413,-0.22664835164835173,0.06279434850863419,0.426,False,49,104,False,
german_credit_lending,unawareness_proxy_removal,logistic_regression,age,accuracy_equality_diff,-0.08065051443743776,-0.21495740679278685,0.050558690120588556,0.2545,False,69,131,False,
german_credit_lending,unawareness_proxy_removal,random_forest,age,demographic_parity_diff,0.010841907290629504,-0.10432569974554706,0.12381624073459449,1.0,False,69,131,False,
german_credit_lending,unawareness_proxy_removal,random_forest,age,disparate_impact_ratio,1.0137892043561816,0.873635449812562,1.17144595286772,1.0,False,69,131,False,
german_credit_lending,unawareness_proxy_removal,random_forest,age,equal_opportunity_diff,0.03742690058479525,-0.07251461988304098,0.13684210526315788,0.579,False,45,95,False,
german_credit_lending,unawareness_proxy_removal,random_forest,age,equalized_odds_diff,0.03742690058479525,-0.07251461988304098,0.13684210526315788,0.579,False,45,95,False,driven_by_tpr_gap
german_credit_lending,unawareness_proxy_removal,random_forest,age,predictive_parity_diff,-0.060370697263901096,-0.20953221535745803,0.07911297440423633,0.4135,False,55,103,False,
german_credit_lending,unawareness_proxy_removal,random_forest,age,accuracy_equality_diff,-0.016594756057086046,-0.14413651952649612,0.1100785485120035,0.856,False,69,131,False,
german_credit_lending,unawareness_proxy_removal,gradient_boosting,age,demographic_parity_diff,-0.018143599955747325,-0.14404248257550611,0.0985922115278238,0.865,False,69,131,False,
german_credit_lending,unawareness_proxy_removal,gradient_boosting,age,disparate_impact_ratio,0.976924188628431,0.8261633152027401,1.131061513791469,0.865,False,69,131,False,
german_credit_lending,unawareness_proxy_removal,gradient_boosting,age,equal_opportunity_diff,-0.028070175438596467,-0.14619883040935677,0.08891812865497051,0.7675,False,45,95,False,
german_credit_lending,unawareness_proxy_removal,gradient_boosting,age,equalized_odds_diff,0.08333333333333337,-0.16666666666666663,0.3333333333333333,0.613,False,24,36,True,driven_by_fpr_gap
german_credit_lending,unawareness_proxy_removal,gradient_boosting,age,predictive_parity_diff,-0.08939366184282838,-0.23117787140501922,0.04434420223484152,0.217,False,53,103,False,
german_credit_lending,unawareness_proxy_removal,gradient_boosting,age,accuracy_equality_diff,-0.07611461444850087,-0.21495740679278685,0.04978426817125792,0.2875,False,69,131,False,
german_credit_lending,in_processing,logistic_regression,age,demographic_parity_diff,0.023011395065825835,-0.08531640668215516,0.12755835822546746,0.7065,False,69,131,False,
german_credit_lending,in_processing,logistic_regression,age,disparate_impact_ratio,1.02765586358445,0.9001750252771047,1.1612774800260068,0.7065,False,69,131,False,
german_credit_lending,in_processing,logistic_regression,age,equal_opportunity_diff,0.004678362573099393,-0.11578947368421044,0.11461988304093562,1.0,False,45,95,False,
german_credit_lending,in_processing,logistic_regression,age,equalized_odds_diff,0.09722222222222221,-0.125,0.30555555555555547,0.5725,False,24,36,True,driven_by_fpr_gap
german_credit_lending,in_processing,logistic_regression,age,predictive_parity_diff,-0.0926761001399472,-0.23884310371637385,0.05489037474731773,0.2175,False,59,109,False,
german_credit_lending,in_processing,logistic_regression,age,accuracy_equality_diff,-0.0730169266511782,-0.21110465759486666,0.05896669985617875,0.333,False,69,131,False,
german_credit_lending,in_processing,random_forest,age,demographic_parity_diff,0.05432016816019469,-0.054007633587786194,0.1657456577054983,0.4595,False,69,131,False,
german_credit_lending,in_processing,random_forest,age,disparate_impact_ratio,1.0690867279478071,0.9326140512626271,1.2218810588829179,0.4595,False,69,131,False,
german_credit_lending,in_processing,random_forest,age,equal_opportunity_diff,0.015204678362572999,-0.10409356725146202,0.12397660818713452,1.0,False,45,95,False,
german_credit_lending,in_processing,random_forest,age,equalized_odds_diff,0.19444444444444442,-0.04166666666666674,0.41666666666666663,0.184,False,24,36,True,driven_by_fpr_gap
german_credit_lending,in_processing,random_forest,age,predictive_parity_diff,-0.11617007030465343,-0.26380984265148977,0.020781720790090212,0.1125,False,58,103,False,
german_credit_lending,in_processing,random_forest,age,accuracy_equality_diff,-0.08905852417302806,-0.22261035512777963,0.04524836818232103,0.188,False,69,131,False,
german_credit_lending,in_processing,gradient_boosting,age,demographic_parity_diff,-0.0036508463325588547,-0.1219161411660582,0.1130656046022791,1.0,False,69,131,False,
german_credit_lending,in_processing,gradient_boosting,age,disparate_impact_ratio,0.9953566964923063,0.8498276545766502,1.1506519042184207,1.0,False,69,131,False,
german_credit_lending,in_processing,gradient_boosting,age,equal_opportunity_diff,-0.06081871345029244,-0.191812865497076,0.056140350877193046,0.3785,False,45,95,False,
german_credit_lending,in_processing,gradient_boosting,age,equalized_odds_diff,0.19444444444444442,-0.055555555555555525,0.4305555555555556,0.1915,False,24,36,True,driven_by_fpr_gap
german_credit_lending,in_processing,gradient_boosting,age,predictive_parity_diff,-0.13124775260697585,-0.28029485796476084,0.0071916576770946206,0.072,False,54,103,False,
german_credit_lending,in_processing,gradient_boosting,age,accuracy_equality_diff,-0.13486005089058528,-0.26924161964819104,-0.004425268281889605,0.036,True,69,131,False,
german_credit_lending,post_processing,logistic_regression,age,demographic_parity_diff,0.06582586569310767,-0.06084743887598176,0.1941033300143818,0.3925,False,69,131,False,
german_credit_lending,post_processing,logistic_regression,age,disparate_impact_ratio,1.093730175295045,0.9192983568973534,1.30252688778809,0.3925,False,69,131,False,
german_credit_lending,post_processing,logistic_regression,age,equal_opportunity_diff,-0.021052631578947323,-0.16608187134502916,0.11929824561403513,0.817,False,45,95,False,
german_credit_lending,post_processing,logistic_regression,age,equalized_odds_diff,0.3194444444444445,0.06944444444444442,0.5555555555555556,0.022,True,24,36,True,driven_by_fpr_gap
german_credit_lending,post_processing,logistic_regression,age,predictive_parity_diff,-0.16858080393765384,-0.3223954060705496,-0.02783531583265,0.0205,True,53,92,False,
german_credit_lending,post_processing,logistic_regression,age,accuracy_equality_diff,-0.1401703728288528,-0.272173359884943,-0.007412324372164991,0.043,True,69,131,False,
german_credit_lending,post_processing,random_forest,age,demographic_parity_diff,0.07036176568204444,-0.04637404580152664,0.1825423166279455,0.2855,False,69,131,False,
german_credit_lending,post_processing,random_forest,age,disparate_impact_ratio,1.093104839470847,0.939876674337027,1.265700083014651,0.2855,False,69,131,False,
german_credit_lending,post_processing,random_forest,age,equal_opportunity_diff,0.10058479532163744,-0.017573099415204574,0.20938596491228056,0.1515,False,45,95,False,
german_credit_lending,post_processing,random_forest,age,equalized_odds_diff,0.10058479532163744,-0.017573099415204574,0.20938596491228056,0.1515,False,45,95,False,driven_by_tpr_gap
german_credit_lending,post_processing,random_forest,age,predictive_parity_diff,-0.05847953216374269,-0.20680489101541732,0.07708665603402443,0.428,False,57,99,False,
german_credit_lending,post_processing,random_forest,age,accuracy_equality_diff,0.015488438986613562,-0.12042261312092033,0.14826584799203443,0.869,False,69,131,False,
german_credit_lending,post_processing,gradient_boosting,age,demographic_parity_diff,0.020024338975550338,-0.10589390419294169,0.14592322159530913,0.8545,False,69,131,False,
german_credit_lending,post_processing,gradient_boosting,age,disparate_impact_ratio,1.0267671928499473,0.8663291414451796,1.206415437380306,0.8545,False,69,131,False,
german_credit_lending,post_processing,gradient_boosting,age,equal_opportunity_diff,0.04678362573099415,-0.08187134502923976,0.15672514619883038,0.622,False,45,95,False,
german_credit_lending,post_processing,gradient_boosting,age,equalized_odds_diff,0.04678362573099415,-0.08187134502923976,0.15672514619883038,0.622,False,45,95,False,driven_by_tpr_gap
german_credit_lending,post_processing,gradient_boosting,age,predictive_parity_diff,-0.06160954948016939,-0.21165286869464764,0.07200616095494805,0.3985,False,53,98,False,
german_credit_lending,post_processing,gradient_boosting,age,accuracy_equality_diff,-0.008961168270826492,-0.14094479477818345,0.11931629605044776,1.0,False,69,131,False,
healthcare_readmission,baseline,logistic_regression,gender,demographic_parity_diff,0.0010310975378326152,-0.0009028774433419261,0.002885715556956855,0.2955,False,10661,9238,False,
healthcare_readmission,baseline,logistic_regression,gender,disparate_impact_ratio,1.2441800850992706,0.8311863875983485,1.896823700327588,0.2955,False,10661,9238,False,
healthcare_readmission,baseline,logistic_regression,gender,equal_opportunity_diff,0.003558169949497203,-0.008127857069214237,0.014826357572131459,0.65,False,1243,991,False,
healthcare_readmission,baseline,logistic_regression,gender,equalized_odds_diff,0.003558169949497203,-0.008127857069214237,0.014826357572131459,0.65,False,1243,991,False,driven_by_tpr_gap
healthcare_readmission,baseline,logistic_regression,gender,predictive_parity_diff,0.020604395604395587,-0.19459706959706963,0.23260073260073266,1.0,False,56,39,False,
healthcare_readmission,baseline,logistic_regression,gender,accuracy_equality_diff,-0.009181742381718427,-0.017571378798017383,-0.00038349184706040827,0.0485,True,10661,9238,False,
healthcare_readmission,baseline,logistic_regression,race,demographic_parity_diff,0.0009475101460871948,-0.0014097511354850892,0.00340059785481294,0.4575,False,4541,15358,False,
healthcare_readmission,baseline,logistic_regression,race,disparate_impact_ratio,1.2078381263666058,0.731228249320348,1.8445713433227804,0.4575,False,4541,15358,False,
healthcare_readmission,baseline,logistic_regression,race,equal_opportunity_diff,0.007020209915546621,-0.00752554869248136,0.02306692769777589,0.354,False,467,1767,False,
healthcare_readmission,baseline,logistic_regression,race,equalized_odds_diff,0.007020209915546621,-0.00752554869248136,0.02306692769777589,0.354,False,467,1767,False,driven_by_tpr_gap
healthcare_readmission,baseline,logistic_regression,race,predictive_parity_diff,0.008571428571428563,-0.20857142857142857,0.24,1.0,False,25,70,True,
healthcare_readmission,baseline,logistic_regression,race,accuracy_equality_diff,0.01225349429496514,0.001828663753455298,0.022784294196279507,0.0235,True,4541,15358,False,
healthcare_readmission,baseline,logistic_regression,age,demographic_parity_diff,-0.004667928992683612,-0.006493820092959026,-0.0027503001990930804,0.0,True,9010,10889,False,
healthcare_readmission,baseline,logistic_regression,age,disparate_impact_ratio,0.32237733109213185,0.18494087009411575,0.524585280294457,0.0,True,9010,10889,False,
healthcare_readmission,baseline,logistic_regression,age,equal_opportunity_diff,-0.02599848680118748,-0.03764562935605696,-0.015245758555023371,0.0,True,1118,1116,False,
healthcare_readmission,baseline,logistic_regression,age,equalized_odds_diff,-0.02599848680118748,-0.03764562935605696,-0.015245758555023371,0.0,True,1118,1116,False,driven_by_tpr_gap
healthcare_readmission,baseline,logistic_regression,age,predictive_parity_diff,-0.09333333333333332,-0.32666666666666666,0.14674999999999955,0.6015,False,20,75,True,
healthcare_readmission,baseline,logistic_regression,age,accuracy_equality_diff,-0.021947715974403814,-0.03063113234557695,-0.013094388088703439,0.0,True,9010,10889,False,
healthcare_readmission,baseline,logistic_regression,gender_x_race,intersectional_demographic_parity_diff,0.0002812348496064889,-0.002193631826930613,0.002999596473351274,0.84,False,2632,7329,False,
healthcare_readmission,baseline,logistic_regression,gender_x_age,intersectional_demographic_parity_diff,-0.003453722559455305,-0.005720308702566932,-0.0010255575469399717,0.0025,True,5145,5373,False,
healthcare_readmission,baseline,logistic_regression,race_x_age,intersectional_demographic_parity_diff,-0.004094972972039285,-0.007167596231818157,-0.0004848646687901862,0.09,False,1385,7733,False,
healthcare_readmission,baseline,random_forest,gender,demographic_parity_diff,0.0012985153937829213,8.514152189139784e-05,0.0026190541512578426,0.0725,False,10661,9238,False,
healthcare_readmission,baseline,random_forest,gender,disparate_impact_ratio,1.8562696420580926,1.0394151012125696,3.983772887078767,0.059,False,10661,9238,False,
healthcare_readmission,baseline,random_forest,gender,equal_opportunity_diff,0.002985842818674587,-0.005691509181994336,0.011249272413913474,0.5475,False,1243,991,False,
healthcare_readmission,baseline,random_forest,gender,equalized_odds_diff,0.002985842818674587,-0.005691509181994336,0.011249272413913474,0.5475,False,1243,991,False,driven_by_tpr_gap
healthcare_readmission,baseline,random_forest,gender,predictive_parity_diff,-0.1428571428571429,-0.4523809523809524,0.17142857142857143,0.5305,False,30,14,True,
healthcare_readmission,baseline,random_forest,gender,accuracy_equality_diff,-0.00975188248991099,-0.01829059088187253,-0.0007533779971345847,0.03,True,10661,9238,False,
healthcare_readmission,baseline,random_forest,race,demographic_parity_diff,-0.0008676571799316316,-0.002089440541429781,0.0006087408556595909,0.2885,False,4541,15358,False,
healthcare_readmission,baseline,random_forest,race,disparate_impact_ratio,0.6400013483757201,0.2307395344714597,1.3091889935615226,0.2885,False,4541,15358,False,
healthcare_readmission,baseline,random_forest,race,equal_opportunity_diff,-0.0027533086359609726,-0.01156341153360018,0.0070662599719579396,0.632,False,467,1767,False,
healthcare_readmission,baseline,random_forest,race,equalized_odds_diff,-0.0027533086359609726,-0.01156341153360018,0.0070662599719579396,0.632,False,467,1767,False,driven_by_tpr_gap
healthcare_readmission,baseline,random_forest,race,predictive_parity_diff,0.030888030888030826,-0.37065637065637064,0.4249034749034738,1.0,False,7,37,True,
healthcare_readmission,baseline,random_forest,race,accuracy_equality_diff,0.012238137403826177,0.0018720537818688915,0.022995518841959068,0.025,True,4541,15358,False,
healthcare_readmission,baseline,random_forest,age,demographic_parity_diff,-0.00160689202688944,-0.0028773653706063683,-0.00035557067692156235,0.0265,True,9010,10889,False,
healthcare_readmission,baseline,random_forest,age,disparate_impact_ratio,0.453390773345935,0.20742590568324168,0.8408422864938011,0.0195,True,9010,10889,False,
healthcare_readmission,baseline,random_forest,age,equal_opportunity_diff,-0.01076230596110566,-0.019718070543276844,-0.0026993927969171773,0.0145,True,1118,1116,False,
healthcare_readmission,baseline,random_forest,age,equalized_odds_diff,-0.01076230596110566,-0.019718070543276844,-0.0026993927969171773,0.0145,True,1118,1116,False,driven_by_tpr_gap
healthcare_readmission,baseline,random_forest,age,predictive_parity_diff,-0.0625,-0.40625,0.28125,0.737,False,12,32,True,
healthcare_readmission,baseline,random_forest,age,accuracy_equality_diff,-0.021962943797001477,-0.03029403687028906,-0.013154571114084348,0.0,True,9010,10889,False,
healthcare_readmission,baseline,random_forest,gender_x_race,intersectional_demographic_parity_diff,0.0002623648984070859,-0.0015302804655362113,0.002298505209558066,0.7855,False,2632,7329,False,
healthcare_readmission,baseline,random_forest,gender_x_age,intersectional_demographic_parity_diff,-0.00029800226703108465,-0.0019895395344067274,0.0014100303916733002,0.835,False,5145,5373,False,
healthcare_readmission,baseline,random_forest,race_x_age,intersectional_demographic_parity_diff,-0.0026401922278798586,-0.004396741238846502,-0.0006250113793340093,0.1205,False,1385,7733,False,superadditive
healthcare_readmission,baseline,gradient_boosting,gender,demographic_parity_diff,0.0009593210703643118,-0.0003827798192232145,0.002344939933687032,0.195,False,10661,9238,False,
healthcare_readmission,baseline,gradient_boosting,gender,disparate_impact_ratio,1.4920923388332985,0.8376372541286727,2.790904282626082,0.195,False,10661,9238,False,
healthcare_readmission,baseline,gradient_boosting,gender,equal_opportunity_diff,0.0053993585065265585,-0.003873152824332914,0.014076710507195465,0.321,False,1243,991,False,
healthcare_readmission,baseline,gradient_boosting,gender,equalized_odds_diff,0.0053993585065265585,-0.003873152824332914,0.014076710507195465,0.321,False,1243,991,False,driven_by_tpr_gap
healthcare_readmission,baseline,gradient_boosting,gender,predictive_parity_diff,0.08064516129032262,-0.2008512544802865,0.37634408602150543,0.7545,False,31,18,True,
healthcare_readmission,baseline,gradient_boosting,gender,accuracy_equality_diff,-0.008849889179530446,-0.017545671420064708,0.00024975042726242485,0.0515,False,10661,9238,False,
healthcare_readmission,baseline,gradient_boosting,race,demographic_parity_diff,-0.0003372350351971052,-0.0018137789684235645,0.0013096230581526608,0.7325,False,4541,15358,False,
healthcare_readmission,baseline,gradient_boosting,race,disparate_impact_ratio,0.8672508484849186,0.3658090509711398,1.5914358150678636,0.7325,False,4541,15358,False,
healthcare_readmission,baseline,gradient_boosting,race,equal_opportunity_diff,0.000963415653868387,-0.009743222461763304,0.012480777131057249,1.0,False,467,1767,False,
healthcare_readmission,baseline,gradient_boosting,race,equalized_odds_diff,0.000963415653868387,-0.009743222461763304,0.012480777131057249,1.0,False,467,1767,False,driven_by_tpr_gap
healthcare_readmission,baseline,gradient_boosting,race,predictive_parity_diff,0.06153846153846154,-0.28717948717948716,0.3897435897435898,1.0,False,10,39,True,
healthcare_readmission,baseline,gradient_boosting,race,accuracy_equality_diff,0.012458353215321405,0.0020889426254215807,0.02321400072996129,0.022,True,4541,15358,False,
healthcare_readmission,baseline,gradient_boosting,age,demographic_parity_diff,-0.0028773653706063683,-0.004220903213733089,-0.0016451960143875402,0.0,True,9010,10889,False,
healthcare_readmission,baseline,gradient_boosting,age,disparate_impact_ratio,0.23601676811900513,0.09085886369457703,0.453354513047068,0.0,True,9010,10889,False,
healthcare_readmission,baseline,gradient_boosting,age,equal_opportunity_diff,-0.017031501465109868,-0.025988909086245918,-0.008962136367425188,0.0005,True,1118,1116,False,
healthcare_readmission,baseline,gradient_boosting,age,equalized_odds_diff,-0.017031501465109868,-0.025988909086245918,-0.008962136367425188,0.0005,True,1118,1116,False,driven_by_tpr_gap
healthcare_readmission,baseline,gradient_boosting,age,predictive_parity_diff,-0.060975609756097615,-0.43292682926829273,0.31097560975609756,1.0,False,8,41,True,
healthcare_readmission,baseline,gradient_boosting,age,accuracy_equality_diff,-0.022054779594595453,-0.03054692523862785,-0.013204679212258786,0.0,True,9010,10889,False,
healthcare_readmission,baseline,gradient_boosting,gender_x_race,intersectional_demographic_parity_diff,0.0006129105303036902,-0.0015890676211958905,0.003058383629010953,0.6325,False,2632,7329,False,
healthcare_readmission,baseline,gradient_boosting,gender_x_age,intersectional_demographic_parity_diff,-0.0018281668573946288,-0.003353499491844271,-0.0003225391616325891,0.035,True,5145,5373,False,
healthcare_readmission,baseline,gradient_boosting,race_x_age,intersectional_demographic_parity_diff,-0.0028233819987572607,-0.00517263675158412,-0.0003224354715899504,0.155,False,1385,7733,False,
healthcare_readmission,unawareness,logistic_regression,gender,demographic_parity_diff,0.0025034644913824477,0.0010168823653250998,0.004018710497431735,0.002,True,10661,9238,False,
healthcare_readmission,unawareness,logistic_regression,gender,disparate_impact_ratio,2.540851372427505,1.4571031124730647,5.098649689765221,0.002,True,10661,9238,False,
healthcare_readmission,unawareness,logistic_regression,gender,equal_opportunity_diff,0.012449129859808268,0.0037900030280570178,0.021112681064414784,0.0125,True,1243,991,False,
healthcare_readmission,unawareness,logistic_regression,gender,equalized_odds_diff,0.012449129859808268,0.0037900030280570178,0.021112681064414784,0.0125,True,1243,991,False,driven_by_tpr_gap
healthcare_readmission,unawareness,logistic_regression,gender,predictive_parity_diff,0.12272727272727268,-0.16818181818181815,0.3924242424242424,0.531,False,44,15,True,
healthcare_readmission,unawareness,logistic_regression,gender,accuracy_equality_diff,-0.008806543057077176,-0.017264088398553,7.104260918763586e-05,0.0495,True,10661,9238,False,
healthcare_readmission,unawareness,logistic_regression,race,demographic_parity_diff,-0.0004177045712116536,-0.0020093549276937045,0.0013098610827958956,0.7595,False,4541,15358,False,
healthcare_readmission,unawareness,logistic_regression,race,disparate_impact_ratio,0.8635529521083605,0.41542916475183667,1.491928455773206,0.645,False,4541,15358,False,
healthcare_readmission,unawareness,logistic_regression,race,equal_opportunity_diff,-0.000168446258978246,-0.011119876779743791,0.011919814733351968,1.0,False,467,1767,False,
healthcare_readmission,unawareness,logistic_regression,race,equalized_odds_diff,-0.0002931204256823774,-0.001569268871690805,0.0012043804472674513,0.8325,False,4074,13591,False,driven_by_fpr_gap
healthcare_readmission,unawareness,logistic_regression,race,predictive_parity_diff,0.010638297872340441,-0.30319148936170215,0.32451241134751746,1.0,False,12,47,True,
healthcare_readmission,unawareness,logistic_regression,race,accuracy_equality_diff,0.012278372171833474,0.0017269476502652455,0.022810793078323715,0.0235,True,4541,15358,False,
healthcare_readmission,unawareness,logistic_regression,age,demographic_parity_diff,-0.003998546935482243,-0.0054680178012634605,-0.0025635539903265617,0.0,True,9010,10889,False,
healthcare_readmission,unawareness,logistic_regression,age,disparate_impact_ratio,0.16286419214126202,0.055937201224862836,0.32244290307620643,0.0,True,9010,10889,False,
healthcare_readmission,unawareness,logistic_regression,age,equal_opportunity_diff,-0.01882361616045037,-0.028677041055135577,-0.009867851578279185,0.0,True,1118,1116,False,
healthcare_readmission,unawareness,logistic_regression,age,equalized_odds_diff,-0.01882361616045037,-0.028677041055135577,-0.009867851578279185,0.0,True,1118,1116,False,driven_by_tpr_gap
healthcare_readmission,unawareness,logistic_regression,age,predictive_parity_diff,0.09065934065934061,-0.3186813186813187,0.47252747252747246,0.7095,False,7,52,True,
healthcare_readmission,unawareness,logistic_regression,age,accuracy_equality_diff,-0.02130094122009507,-0.02986328289635224,-0.012467114426486459,0.0,True,9010,10889,False,
healthcare_readmission,unawareness,logistic_regression,gender_x_race,intersectional_demographic_parity_diff,0.0015386267901051783,-0.000526907098875641,0.004091150573501363,0.184,False,2632,7329,False,
healthcare_readmission,unawareness,logistic_regression,gender_x_age,intersectional_demographic_parity_diff,-0.0014559353293842063,-0.0029531091370902673,-0.00011168031063426526,0.0805,False,5145,5373,False,
healthcare_readmission,unawareness,logistic_regression,race_x_age,intersectional_demographic_parity_diff,-0.004579931009723904,-0.006519669791567949,-0.0023061183235988485,0.035,True,1385,7733,False,superadditive
healthcare_readmission,unawareness,random_forest,gender,demographic_parity_diff,0.000771721408043704,-0.0005274387453493791,0.0021067088730030497,0.2995,False,10661,9238,False,
healthcare_readmission,unawareness,random_forest,gender,disparate_impact_ratio,1.3958614110995557,0.7853168798311037,2.665040920179607,0.2995,False,10661,9238,False,
healthcare_readmission,unawareness,random_forest,gender,equal_opportunity_diff,-4.1402388187167585e-05,-0.008918561502435841,0.009026532436335711,1.0,False,1243,991,False,
healthcare_readmission,unawareness,random_forest,gender,equalized_odds_diff,0.0007589778974048827,-0.00021171556479942144,0.001774901034818404,0.175,False,9418,8247,False,driven_by_fpr_gap
healthcare_readmission,unawareness,random_forest,gender,predictive_parity_diff,-0.14942528735632177,-0.4195402298850575,0.15517241379310343,0.3715,False,29,18,True,
healthcare_readmission,unawareness,random_forest,gender,accuracy_equality_diff,-0.009874579736040112,-0.01852838304910527,-0.0009907807701776603,0.0265,True,10661,9238,False,
healthcare_readmission,unawareness,random_forest,race,demographic_parity_diff,-0.00020700974544583545,-0.001634035949578809,0.0013096230581526608,0.8615,False,4541,15358,False,
healthcare_readmission,unawareness,random_forest,race,disparate_impact_ratio,0.9141098224537734,0.40284626789854855,1.6424399647735388,0.8615,False,4541,15358,False,
healthcare_readmission,unawareness,random_forest,race,equal_opportunity_diff,0.0036706742334180423,-0.007601894838636966,0.01563157046446329,0.6435,False,467,1767,False,
healthcare_readmission,unawareness,random_forest,race,equalized_odds_diff,0.0036706742334180423,-0.007601894838636966,0.01563157046446329,0.6435,False,467,1767,False,driven_by_tpr_gap
healthcare_readmission,unawareness,random_forest,race,predictive_parity_diff,0.15945945945945939,-0.1945945945945946,0.45945945945945943,0.4855,False,10,37,True,
healthcare_readmission,unawareness,random_forest,race,accuracy_equality_diff,0.012898784838311972,0.002291730301216727,0.023537129578809077,0.0145,True,4541,15358,False,
healthcare_readmission,unawareness,random_forest,age,demographic_parity_diff,-0.002085223008608001,-0.0034283801561697806,-0.0007760649818280318,0.0035,True,9010,10889,False,
healthcare_readmission,unawareness,random_forest,age,disparate_impact_ratio,0.3694686809666787,0.16282868340250692,0.6959657579288728,0.0015,True,9010,10889,False,
healthcare_readmission,unawareness,random_forest,age,equal_opportunity_diff,-0.01524098973461314,-0.02509441462929835,-0.006291596937695964,0.0005,True,1118,1116,False,
healthcare_readmission,unawareness,random_forest,age,equalized_odds_diff,-0.01524098973461314,-0.02509441462929835,-0.006291596937695964,0.0005,True,1118,1116,False,driven_by_tpr_gap
healthcare_readmission,unawareness,random_forest,age,predictive_parity_diff,-0.15656565656565663,-0.4772727272727273,0.1717171717171717,0.4845,False,11,36,True,
healthcare_readmission,unawareness,random_forest,age,accuracy_equality_diff,-0.022441274778720044,-0.03097564858140196,-0.013557948388281811,0.0,True,9010,10889,False,
healthcare_readmission,unawareness,random_forest,gender_x_race,intersectional_demographic_parity_diff,0.0006129105303036902,-0.0014533581981228743,0.002999596473351274,0.6145,False,2632,7329,False,
healthcare_readmission,unawareness,random_forest,gender_x_age,intersectional_demographic_parity_diff,-0.0012368287827215117,-0.0029448614414258963,0.0004714100683744811,0.2065,False,5145,5373,False,
healthcare_readmission,unawareness,random_forest,race_x_age,intersectional_demographic_parity_diff,-0.0015840966629490287,-0.0040626673345654915,0.0014333058984398522,0.4715,False,1385,7733,False,
healthcare_readmission,unawareness,gradient_boosting,gender,demographic_parity_diff,0.0006345754544301268,-0.0007582068404669161,0.002078350365377653,0.398,False,10661,9238,False,
healthcare_readmission,unawareness,gradient_boosting,gender,disparate_impact_ratio,1.2790300175582527,0.7493209811832007,2.3515128949966706,0.398,False,10661,9238,False,
healthcare_readmission,unawareness,gradient_boosting,gender,equal_opportunity_diff,0.004390276770905973,-0.005086811066290093,0.013648987305703056,0.4445,False,1243,991,False,
healthcare_readmission,unawareness,gradient_boosting,gender,equalized_odds_diff,0.004390276770905973,-0.005086811066290093,0.013648987305703056,0.4445,False,1243,991,False,driven_by_tpr_gap
healthcare_readmission,unawareness,gradient_boosting,gender,predictive_parity_diff,0.10445468509984646,-0.1658986175115208,0.37331029185867876,0.5645,False,31,21,True,
healthcare_readmission,unawareness,gradient_boosting,gender,accuracy_equality_diff,-0.008741640640885784,-0.01737309871813864,0.0003720422871327168,0.0555,False,10661,9238,False,
healthcare_readmission,unawareness,gradient_boosting,race,demographic_parity_diff,0.0008940693120304912,-0.0007930235493265494,0.0027864050160223545,0.3105,False,4541,15358,False,
healthcare_readmission,unawareness,gradient_boosting,race,disparate_impact_ratio,1.3709572792505285,0.7046266509159995,2.3791937987992395,0.3965,False,4541,15358,False,
healthcare_readmission,unawareness,gradient_boosting,race,equal_opportunity_diff,0.008519260436094033,-0.0041299629539414615,0.02250214799276285,0.1605,False,467,1767,False,
healthcare_readmission,unawareness,gradient_boosting,race,equalized_odds_diff,0.008519260436094033,-0.0041299629539414615,0.02250214799276285,0.1605,False,467,1767,False,driven_by_tpr_gap
healthcare_readmission,unawareness,gradient_boosting,race,predictive_parity_diff,0.08648648648648649,-0.20900900900900898,0.3801801801801802,0.7555,False,15,37,True,
healthcare_readmission,unawareness,gradient_boosting,race,accuracy_equality_diff,0.012808794316568006,0.002530419907876448,0.023372259156987187,0.019,True,4541,15358,False,
healthcare_readmission,unawareness,gradient_boosting,age,demographic_parity_diff,-0.003355696352324929,-0.004660549512388608,-0.002069995186010299,0.0,True,9010,10889,False,
healthcare_readmission,unawareness,gradient_boosting,age,disparate_impact_ratio,0.1881924931439113,0.06378653698594705,0.37614306704912454,0.0,True,9010,10889,False,
healthcare_readmission,unawareness,gradient_boosting,age,equal_opportunity_diff,-0.019718070543276844,-0.02867708112925667,-0.010760702996261886,0.0,True,1118,1116,False,
healthcare_readmission,unawareness,gradient_boosting,age,equalized_odds_diff,-0.019718070543276844,-0.02867708112925667,-0.010760702996261886,0.0,True,1118,1116,False,driven_by_tpr_gap
healthcare_readmission,unawareness,gradient_boosting,age,predictive_parity_diff,-0.12698412698412703,-0.5111111111111111,0.2698412698412699,0.7005,False,7,45,True,
healthcare_readmission,unawareness,gradient_boosting,age,accuracy_equality_diff,-0.02216576738593834,-0.030829910215983285,-0.013336602711510579,0.0,True,9010,10889,False,
healthcare_readmission,unawareness,gradient_boosting,gender_x_race,intersectional_demographic_parity_diff,0.0016162838969642603,-0.0008777158214380059,0.004441696205397967,0.1775,False,2632,7329,False,superadditive
